tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,-16.5735897078,-40.3063410153,0,0.01,0.01,0.0
yellow,-15.2365332961,2.81372826172,0,0.01,0.01,0.0
yellow,-12.2281563698,-39.9720769123,0,0.01,0.01,0.0
yellow,-11.8938922669,5.48784108509,0,0.01,0.01,0.0
yellow,-11.5596281639,36.9086667598,0,0.01,0.01,0.0
yellow,-11.5596281639,37.9114590686,0,0.01,0.01,0.0
yellow,-11.225364061,32.8974975247,0,0.01,0.01,0.0
yellow,-10.8910999581,28.8863282897,0,0.01,0.01,0.0
yellow,-10.8910999581,42.9254206124,0,0.01,0.01,0.0
yellow,-10.5568358552,24.8751590546,0,0.01,0.01,0.0
yellow,-9.88830764933,9.16474621724,0,0.01,0.01,0.0
yellow,-9.88830764933,20.8639898195,0,0.01,0.01,0.0
yellow,-9.55404354641,16.8528205845,0,0.01,0.01,0.0
yellow,-9.55404354641,46.6023257445,0,0.01,0.01,0.0
yellow,-9.21977944348,13.1759154523,0,0.01,0.01,0.0
yellow,-8.21698713472,-39.9720769123,0,0.01,0.01,0.0
yellow,-7.54845892887,50.2792308767,0,0.01,0.01,0.0
yellow,-4.20581789965,-39.6378128094,0,0.01,0.01,0.0
yellow,-3.20302559088,52.2848154942,0,0.01,0.01,0.0
yellow,-0.528912767506,-39.6378128094,0,0.01,0.01,0.0
yellow,0.473879541261,53.9561360088,0,0.01,0.01,0.0
yellow,3.48225646756,-39.6378128094,0,0.01,0.01,0.0
yellow,4.15078467341,55.6274565234,0,0.01,0.01,0.0
yellow,7.49342570263,-39.3035487065,0,0.01,0.01,0.0
yellow,7.82768980555,57.298777038,0,0.01,0.01,0.0
yellow,11.8388590406,-39.3035487065,0,0.01,0.01,0.0
yellow,11.8388590406,58.6358334497,0,0.01,0.01,0.0
yellow,15.5157641728,60.3071539643,0,0.01,0.01,0.0
yellow,17.5213487903,-38.9692846036,0,0.01,0.01,0.0
yellow,19.1926693049,61.644210376,0,0.01,0.01,0.0
yellow,21.5325180254,-38.6350205006,0,0.01,0.01,0.0
yellow,22.8695744371,62.9812667877,0,0.01,0.01,0.0
yellow,25.5436872604,-38.6350205006,0,0.01,0.01,0.0
yellow,26.5464795692,64.6525873023,0,0.01,0.01,0.0
yellow,29.2205923926,-38.6350205006,0,0.01,0.01,0.0
yellow,30.2233847013,65.989643714,0,0.01,0.01,0.0
yellow,31.894705216,-37.9664922948,0,0.01,0.01,0.0
yellow,32.2289693189,-37.9664922948,0,0.01,0.01,0.0
yellow,34.2345539364,67.6609642286,0,0.01,0.01,0.0
yellow,36.2401385539,-38.6350205006,0,0.01,0.01,0.0
yellow,37.9114590686,68.3294924345,0,0.01,0.01,0.0
yellow,40.251307789,-38.6350205006,0,0.01,0.01,0.0
yellow,40.251307789,68.6637565374,0,0.01,0.01,0.0
yellow,44.2624770241,-38.6350205006,0,0.01,0.01,0.0
yellow,44.2624770241,68.3294924345,0,0.01,0.01,0.0
yellow,47.9393821562,67.3267001257,0,0.01,0.01,0.0
yellow,48.2736462591,-38.6350205006,0,0.01,0.01,0.0
yellow,51.2820231854,65.3211155082,0,0.01,0.01,0.0
yellow,52.2848154942,-38.6350205006,0,0.01,0.01,0.0
yellow,53.287607803,60.9756821702,0,0.01,0.01,0.0
yellow,53.9561360088,52.6190795971,0,0.01,0.01,0.0
yellow,53.9561360088,56.9645129351,0,0.01,0.01,0.0
yellow,54.2904001117,48.6079103621,0,0.01,0.01,0.0
yellow,55.9617206264,44.9310052299,0,0.01,0.01,0.0
yellow,56.9645129351,-38.6350205006,0,0.01,0.01,0.0
yellow,58.3015693468,41.5883642007,0,0.01,0.01,0.0
yellow,60.9756821702,-38.9692846036,0,0.01,0.01,0.0
yellow,60.9756821702,38.5799872744,0,0.01,0.01,0.0
yellow,64.3183231994,36.5744026569,0,0.01,0.01,0.0
yellow,64.9868514053,-38.9692846036,0,0.01,0.01,0.0
yellow,67.9952283316,34.9030821423,0,0.01,0.01,0.0
yellow,68.6637565374,-38.9692846036,0,0.01,0.01,0.0
yellow,71.6721334637,34.2345539364,0,0.01,0.01,0.0
yellow,72.6749257725,-38.6350205006,0,0.01,0.01,0.0
yellow,75.6833026988,33.2317616276,0,0.01,0.01,0.0
yellow,77.0203591105,-37.297964089,0,0.01,0.01,0.0
yellow,80.0287360368,32.5632334218,0,0.01,0.01,0.0
yellow,80.6972642426,-35.2923794714,0,0.01,0.01,0.0
yellow,83.7056411689,31.2261770101,0,0.01,0.01,0.0
yellow,84.0399052718,-33.2867948539,0,0.01,0.01,0.0
yellow,86.0454898894,-29.6098897217,0,0.01,0.01,0.0
yellow,87.382546301,-25.2644563838,0,0.01,0.01,0.0
yellow,87.716810404,-24.261664075,0,0.01,0.01,0.0
yellow,87.716810404,30.5576488043,0,0.01,0.01,0.0
yellow,88.0510745069,30.5576488043,0,0.01,0.01,0.0
yellow,88.7196027127,-20.2504948399,0,0.01,0.01,0.0
yellow,89.7223950215,-16.5735897078,0,0.01,0.01,0.0
yellow,90.7251873303,-12.2281563698,0,0.01,0.01,0.0
yellow,91.727979639,-8.55125123764,0,0.01,0.01,0.0
yellow,91.727979639,29.2205923926,0,0.01,0.01,0.0
yellow,92.7307719478,-4.54008200257,0,0.01,0.01,0.0
yellow,93.7335642566,-0.863176870428,0,0.01,0.01,0.0
yellow,94.7363565653,2.81372826172,0,0.01,0.01,0.0
yellow,95.4048847712,27.215007775,0,0.01,0.01,0.0
yellow,95.7391488741,6.82489749678,0,0.01,0.01,0.0
yellow,96.7419411829,10.8360667319,0,0.01,0.01,0.0
yellow,97.4104693887,22.8695744371,0,0.01,0.01,0.0
yellow,97.7447334916,14.8472359669,0,0.01,0.01,0.0
yellow,98.0789975946,18.858405202,0,0.01,0.01,0.0
big_orange,13.1759154523,-34.6238512656,0,0.01,0.01,0.0
big_orange,13.8444436582,-34.6238512656,0,0.01,0.01,0.0
big_orange,15.1815000698,-38.9692846036,0,0.01,0.01,0.0
big_orange,15.8500282757,-38.9692846036,0,0.01,0.01,0.0
car_start,11.8388590406,-36.963699986,0.0,0.0,0.0,0.0
